┌─────────────────────────┬─────────────────────────┬─────────────────────────┬──────────────────────────┬─────────────────────────┐
│Time                     │JobId                    │Node List                │ CPU                      │ Partition               │
│2022-12-13T11:17:37.445  │53803                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-13T11:19:39.596  │53804                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-13T11:25:29.526  │53805                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-13T12:05:56.063  │53807                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-13T13:39:15.791  │53814                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-13T14:47:15.969  │53825                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-13T14:49:14.132  │53826                    │cpu01                    │ 8                        │ cpu-opteron             │
│2022-12-13T15:00:47.342  │53827                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-13T15:05:11.757  │53828                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-13T15:27:11.537  │53829                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-13T15:42:57.109  │53836                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-13T18:17:54.065  │53839                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-13T19:56:45.417  │53841                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-13T19:57:35.463  │53842                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-14T01:28:53.490  │53851                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-14T01:37:41.203  │53852                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-14T01:50:48.652  │53853                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-14T02:07:49.856  │53854                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-14T08:34:09.929  │53855                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-14T09:39:01.469  │53856                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-14T11:35:11.894  │53869                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-14T12:36:00.617  │53872                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-14T14:08:44.658  │53875                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-14T14:23:41.146  │53876                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-14T17:27:42.182  │53878                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-14T17:41:04.549  │53879                    │cpu01                    │ 12                       │ cpu-opteron             │
│2022-12-14T21:01:23.005  │53883                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-14T22:09:53.223  │53886                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-14T22:54:32.943  │53895                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-14T23:37:14.342  │53898                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-15T10:29:58.257  │53922                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-15T10:38:45.169  │53924                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-15T10:38:56.161  │53925                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-15T10:45:46.806  │53931                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-15T11:27:59.498  │53939                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T11:44:34.256  │53940                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-15T12:02:41.564  │53942                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-15T12:13:56.707  │53943                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T12:16:54.038  │53944                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-15T12:19:09.188  │53945                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-15T13:11:56.951  │53950                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-15T13:19:02.612  │53951                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T14:21:13.621  │53961                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-15T14:22:00.661  │53964                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T14:22:18.686  │53965                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T14:23:16.761  │53966                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T14:25:37.935  │53968                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T15:10:52.618  │53971                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-15T15:30:49.562  │53976                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T15:48:00.456  │53977                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-15T15:59:59.561  │53978                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-15T16:23:04.002  │53979                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T16:25:05.140  │53980                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T16:27:20.653  │53981                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T16:42:00.504  │53983                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T16:43:28.614  │53984                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T16:43:33.620  │53985                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T16:45:31.774  │53986                    │cpu01                    │ 2                        │ cpu-opteron             │
│2022-12-15T18:27:02.030  │53988                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-15T18:44:57.082  │53989                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-15T19:31:51.443  │53990                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-15T19:50:31.172  │53992                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-15T20:28:30.583  │53993                    │cpu01                    │ 32                       │ cpu-opteron             │
│2022-12-15T21:49:39.299  │54004                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-15T21:49:39.300  │54005                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-15T22:32:39.279  │54009                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-15T22:33:23.310  │54010                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-16T01:57:00.599  │54018                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-16T02:02:05.073  │54019                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-16T02:23:05.812  │54023                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-16T02:25:55.802  │54020                    │cpu01                    │ 16                       │ cpu-opteron             │
│2022-12-16T14:09:27.971  │54078                    │cpu01                    │ 1                        │ cpu-opteron             │
│2022-12-16T14:32:37.765  │54081                    │cpu01                    │ 1                        │ cpu-opteron             │
└─────────────────────────┴─────────────────────────┴─────────────────────────┴──────────────────────────┴─────────────────────────┘
